starttime	seconds	ctime	dtime	ttime	wait
Wed Mar 26 18:16:25 2014	1395846985	0	873	873	872
Wed Mar 26 18:16:23 2014	1395846983	0	875	875	875
Wed Mar 26 18:16:22 2014	1395846982	2	874	876	874
Wed Mar 26 18:16:24 2014	1395846984	0	877	877	877
Wed Mar 26 18:16:22 2014	1395846982	1	879	880	878
Wed Mar 26 18:16:23 2014	1395846983	0	881	881	880
Wed Mar 26 18:16:23 2014	1395846983	0	884	884	880
Wed Mar 26 18:16:23 2014	1395846983	0	884	884	883
Wed Mar 26 18:16:24 2014	1395846984	0	885	885	882
Wed Mar 26 18:16:24 2014	1395846984	0	886	886	881
Wed Mar 26 18:16:22 2014	1395846982	0	887	887	884
Wed Mar 26 18:16:22 2014	1395846982	2	889	891	888
Wed Mar 26 18:16:23 2014	1395846983	0	891	891	891
Wed Mar 26 18:16:25 2014	1395846985	0	899	899	899
Wed Mar 26 18:16:23 2014	1395846983	0	901	901	900
Wed Mar 26 18:16:23 2014	1395846983	0	901	901	898
Wed Mar 26 18:16:22 2014	1395846982	0	901	901	901
Wed Mar 26 18:16:25 2014	1395846985	0	906	906	906
Wed Mar 26 18:16:24 2014	1395846984	0	909	909	908
Wed Mar 26 18:16:22 2014	1395846982	1	914	915	914
Wed Mar 26 18:16:23 2014	1395846983	0	916	916	915
Wed Mar 26 18:16:23 2014	1395846983	0	922	922	921
Wed Mar 26 18:16:25 2014	1395846985	0	923	923	923
Wed Mar 26 18:16:23 2014	1395846983	0	923	923	923
Wed Mar 26 18:16:24 2014	1395846984	0	926	926	925
Wed Mar 26 18:16:24 2014	1395846984	0	927	927	926
Wed Mar 26 18:16:25 2014	1395846985	0	928	928	927
Wed Mar 26 18:16:22 2014	1395846982	0	944	944	941
Wed Mar 26 18:16:24 2014	1395846984	0	949	949	948
Wed Mar 26 18:16:25 2014	1395846985	0	952	953	951
Wed Mar 26 18:16:22 2014	1395846982	2	951	953	951
Wed Mar 26 18:16:23 2014	1395846983	0	978	978	977
Wed Mar 26 18:16:24 2014	1395846984	0	984	984	984
Wed Mar 26 18:16:22 2014	1395846982	2	990	992	989
Wed Mar 26 18:16:24 2014	1395846984	0	1003	1003	1002
Wed Mar 26 18:16:22 2014	1395846982	0	1003	1003	1003
Wed Mar 26 18:16:23 2014	1395846983	0	1011	1011	1010
Wed Mar 26 18:16:22 2014	1395846982	2	1010	1011	1009
Wed Mar 26 18:16:22 2014	1395846982	2	1017	1019	1017
Wed Mar 26 18:16:22 2014	1395846982	0	1031	1031	1031
Wed Mar 26 18:16:22 2014	1395846982	2	1033	1036	1033
Wed Mar 26 18:16:24 2014	1395846984	0	1045	1045	1044
Wed Mar 26 18:16:23 2014	1395846983	0	1046	1047	1045
Wed Mar 26 18:16:23 2014	1395846983	0	1052	1052	1042
Wed Mar 26 18:16:23 2014	1395846983	0	1052	1052	1049
Wed Mar 26 18:16:24 2014	1395846984	0	1059	1059	1056
Wed Mar 26 18:16:22 2014	1395846982	2	1058	1060	1057
Wed Mar 26 18:16:23 2014	1395846983	0	1068	1069	1067
Wed Mar 26 18:16:24 2014	1395846984	0	1075	1075	1075
Wed Mar 26 18:16:22 2014	1395846982	0	1091	1091	1090
Wed Mar 26 18:16:22 2014	1395846982	0	1116	1116	1115
Wed Mar 26 18:16:23 2014	1395846983	0	1117	1117	1116
Wed Mar 26 18:16:23 2014	1395846983	0	1120	1120	1120
Wed Mar 26 18:16:22 2014	1395846982	2	1120	1122	1120
Wed Mar 26 18:16:22 2014	1395846982	2	1133	1135	1132
Wed Mar 26 18:16:24 2014	1395846984	0	1136	1136	1135
Wed Mar 26 18:16:24 2014	1395846984	0	1151	1151	1144
Wed Mar 26 18:16:23 2014	1395846983	0	1155	1155	1154
Wed Mar 26 18:16:22 2014	1395846982	3	1162	1164	1161
Wed Mar 26 18:16:24 2014	1395846984	0	1168	1168	1167
Wed Mar 26 18:16:24 2014	1395846984	0	1190	1190	1189
Wed Mar 26 18:16:23 2014	1395846983	0	1211	1211	1211
Wed Mar 26 18:16:23 2014	1395846983	0	1222	1222	1218
Wed Mar 26 18:16:23 2014	1395846983	0	1248	1248	1247
Wed Mar 26 18:16:23 2014	1395846983	0	1251	1251	1251
Wed Mar 26 18:16:23 2014	1395846983	0	1342	1342	1341
Wed Mar 26 18:16:24 2014	1395846984	0	1382	1382	1381
Wed Mar 26 18:16:23 2014	1395846983	0	1399	1399	1398
Wed Mar 26 18:16:24 2014	1395846984	0	1406	1406	1406
Wed Mar 26 18:16:22 2014	1395846982	3	1430	1432	1429
Wed Mar 26 18:16:22 2014	1395846982	3	1436	1439	1436
Wed Mar 26 18:16:24 2014	1395846984	0	1458	1458	1458
Wed Mar 26 18:16:23 2014	1395846983	0	1469	1469	1468
Wed Mar 26 18:16:22 2014	1395846982	2	1470	1472	1469
Wed Mar 26 18:16:22 2014	1395846982	2	1534	1536	1533
Wed Mar 26 18:16:22 2014	1395846982	1	1546	1547	1545
Wed Mar 26 18:16:22 2014	1395846982	2	1600	1601	1599
Wed Mar 26 18:16:22 2014	1395846982	3	1631	1633	1630
Wed Mar 26 18:16:23 2014	1395846983	0	1720	1720	1718
Wed Mar 26 18:16:24 2014	1395846984	0	1724	1724	1722
Wed Mar 26 18:16:23 2014	1395846983	0	2115	2115	2115
Wed Mar 26 18:16:23 2014	1395846983	0	2195	2195	2194
Wed Mar 26 18:16:23 2014	1395846983	0	2447	2447	2446
Wed Mar 26 18:16:22 2014	1395846982	1	2468	2469	2468
