starttime	seconds	ctime	dtime	ttime	wait
Wed Mar 26 18:17:20 2014	1395847040	0	303	303	302
Wed Mar 26 18:17:20 2014	1395847040	0	303	303	300
Wed Mar 26 18:17:22 2014	1395847042	0	303	303	299
Wed Mar 26 18:17:22 2014	1395847042	0	303	303	302
Wed Mar 26 18:17:22 2014	1395847042	0	303	303	303
Wed Mar 26 18:17:22 2014	1395847042	0	303	303	302
Wed Mar 26 18:17:20 2014	1395847040	0	303	304	298
Wed Mar 26 18:17:22 2014	1395847042	0	304	304	303
Wed Mar 26 18:17:22 2014	1395847042	0	304	304	303
Wed Mar 26 18:17:20 2014	1395847040	0	304	304	303
Wed Mar 26 18:17:20 2014	1395847040	0	304	304	304
Wed Mar 26 18:17:20 2014	1395847040	0	304	304	304
Wed Mar 26 18:17:21 2014	1395847041	0	304	305	304
Wed Mar 26 18:17:20 2014	1395847040	0	305	305	302
Wed Mar 26 18:17:20 2014	1395847040	0	305	305	304
Wed Mar 26 18:17:20 2014	1395847040	0	305	305	300
Wed Mar 26 18:17:20 2014	1395847040	0	306	306	305
Wed Mar 26 18:17:20 2014	1395847040	0	306	306	299
Wed Mar 26 18:17:22 2014	1395847042	0	306	306	305
Wed Mar 26 18:17:20 2014	1395847040	0	306	306	306
Wed Mar 26 18:17:20 2014	1395847040	0	306	306	306
Wed Mar 26 18:17:22 2014	1395847042	0	306	306	306
Wed Mar 26 18:17:20 2014	1395847040	0	306	307	303
Wed Mar 26 18:17:21 2014	1395847041	0	307	307	306
Wed Mar 26 18:17:20 2014	1395847040	0	307	307	304
Wed Mar 26 18:17:22 2014	1395847042	0	307	307	306
Wed Mar 26 18:17:21 2014	1395847041	0	307	307	306
Wed Mar 26 18:17:22 2014	1395847042	0	307	307	306
Wed Mar 26 18:17:20 2014	1395847040	0	307	307	306
Wed Mar 26 18:17:21 2014	1395847041	0	308	308	307
Wed Mar 26 18:17:20 2014	1395847040	0	308	308	308
Wed Mar 26 18:17:20 2014	1395847040	0	308	308	308
Wed Mar 26 18:17:22 2014	1395847042	0	308	308	301
Wed Mar 26 18:17:21 2014	1395847041	0	309	309	308
Wed Mar 26 18:17:20 2014	1395847040	0	309	309	304
Wed Mar 26 18:17:21 2014	1395847041	0	310	310	310
Wed Mar 26 18:17:21 2014	1395847041	0	311	311	306
Wed Mar 26 18:17:21 2014	1395847041	0	311	311	310
Wed Mar 26 18:17:21 2014	1395847041	0	311	311	310
Wed Mar 26 18:17:22 2014	1395847042	0	311	311	308
Wed Mar 26 18:17:20 2014	1395847040	0	311	311	309
Wed Mar 26 18:17:21 2014	1395847041	0	311	311	309
Wed Mar 26 18:17:20 2014	1395847040	0	311	311	309
Wed Mar 26 18:17:21 2014	1395847041	0	311	311	311
Wed Mar 26 18:17:21 2014	1395847041	0	311	311	309
Wed Mar 26 18:17:20 2014	1395847040	0	312	312	301
Wed Mar 26 18:17:21 2014	1395847041	0	312	312	311
Wed Mar 26 18:17:20 2014	1395847040	0	312	312	309
Wed Mar 26 18:17:20 2014	1395847040	0	312	312	311
Wed Mar 26 18:17:21 2014	1395847041	0	312	312	311
Wed Mar 26 18:17:22 2014	1395847042	0	312	312	309
Wed Mar 26 18:17:20 2014	1395847040	0	312	312	312
Wed Mar 26 18:17:21 2014	1395847041	0	313	313	312
Wed Mar 26 18:17:20 2014	1395847040	0	313	313	310
Wed Mar 26 18:17:22 2014	1395847042	0	313	313	311
Wed Mar 26 18:17:21 2014	1395847041	0	313	313	310
Wed Mar 26 18:17:20 2014	1395847040	0	313	313	310
Wed Mar 26 18:17:21 2014	1395847041	0	313	313	313
Wed Mar 26 18:17:20 2014	1395847040	0	313	314	313
Wed Mar 26 18:17:20 2014	1395847040	0	314	314	314
Wed Mar 26 18:17:20 2014	1395847040	0	314	314	308
Wed Mar 26 18:17:21 2014	1395847041	0	314	314	314
Wed Mar 26 18:17:21 2014	1395847041	0	314	315	314
Wed Mar 26 18:17:20 2014	1395847040	0	315	315	314
Wed Mar 26 18:17:20 2014	1395847040	0	315	315	310
Wed Mar 26 18:17:21 2014	1395847041	0	315	315	315
Wed Mar 26 18:17:22 2014	1395847042	0	315	315	315
Wed Mar 26 18:17:20 2014	1395847040	0	315	315	313
Wed Mar 26 18:17:20 2014	1395847040	0	315	315	315
Wed Mar 26 18:17:20 2014	1395847040	0	315	315	315
Wed Mar 26 18:17:21 2014	1395847041	0	315	315	315
Wed Mar 26 18:17:21 2014	1395847041	0	315	316	315
Wed Mar 26 18:17:21 2014	1395847041	0	316	316	315
Wed Mar 26 18:17:20 2014	1395847040	0	316	316	315
Wed Mar 26 18:17:21 2014	1395847041	0	316	316	316
Wed Mar 26 18:17:21 2014	1395847041	0	316	316	316
Wed Mar 26 18:17:21 2014	1395847041	0	317	317	316
Wed Mar 26 18:17:22 2014	1395847042	0	317	317	315
Wed Mar 26 18:17:21 2014	1395847041	0	317	317	316
Wed Mar 26 18:17:20 2014	1395847040	0	317	317	316
Wed Mar 26 18:17:21 2014	1395847041	0	317	317	317
Wed Mar 26 18:17:19 2014	1395847039	0	317	317	317
Wed Mar 26 18:17:20 2014	1395847040	0	318	318	317
Wed Mar 26 18:17:20 2014	1395847040	0	318	318	317
Wed Mar 26 18:17:22 2014	1395847042	0	318	318	316
Wed Mar 26 18:17:21 2014	1395847041	0	318	318	318
Wed Mar 26 18:17:21 2014	1395847041	0	318	319	316
Wed Mar 26 18:17:21 2014	1395847041	0	319	319	318
Wed Mar 26 18:17:22 2014	1395847042	0	319	319	318
Wed Mar 26 18:17:20 2014	1395847040	0	319	319	318
Wed Mar 26 18:17:20 2014	1395847040	0	319	319	318
Wed Mar 26 18:17:21 2014	1395847041	0	319	319	317
Wed Mar 26 18:17:21 2014	1395847041	0	319	319	319
Wed Mar 26 18:17:20 2014	1395847040	0	319	320	317
Wed Mar 26 18:17:21 2014	1395847041	0	320	320	317
Wed Mar 26 18:17:19 2014	1395847039	0	320	320	319
Wed Mar 26 18:17:20 2014	1395847040	0	320	320	318
Wed Mar 26 18:17:20 2014	1395847040	0	320	320	319
Wed Mar 26 18:17:21 2014	1395847041	0	320	320	319
Wed Mar 26 18:17:21 2014	1395847041	0	321	321	318
Wed Mar 26 18:17:21 2014	1395847041	0	321	321	315
Wed Mar 26 18:17:22 2014	1395847042	0	321	321	320
Wed Mar 26 18:17:21 2014	1395847041	0	321	321	320
Wed Mar 26 18:17:21 2014	1395847041	0	321	321	320
Wed Mar 26 18:17:19 2014	1395847039	0	321	321	318
Wed Mar 26 18:17:19 2014	1395847039	0	321	321	321
Wed Mar 26 18:17:20 2014	1395847040	0	322	322	321
Wed Mar 26 18:17:19 2014	1395847039	0	322	322	316
Wed Mar 26 18:17:22 2014	1395847042	0	322	322	319
Wed Mar 26 18:17:21 2014	1395847041	0	322	322	321
Wed Mar 26 18:17:21 2014	1395847041	0	322	322	322
Wed Mar 26 18:17:21 2014	1395847041	0	322	323	321
Wed Mar 26 18:17:22 2014	1395847042	0	323	323	322
Wed Mar 26 18:17:19 2014	1395847039	0	323	323	322
Wed Mar 26 18:17:22 2014	1395847042	0	323	323	323
Wed Mar 26 18:17:21 2014	1395847041	0	324	324	321
Wed Mar 26 18:17:20 2014	1395847040	0	324	324	324
Wed Mar 26 18:17:20 2014	1395847040	0	324	324	322
Wed Mar 26 18:17:19 2014	1395847039	0	325	325	321
Wed Mar 26 18:17:19 2014	1395847039	0	325	325	324
Wed Mar 26 18:17:21 2014	1395847041	0	325	325	325
Wed Mar 26 18:17:20 2014	1395847040	0	326	326	323
Wed Mar 26 18:17:21 2014	1395847041	0	326	326	325
Wed Mar 26 18:17:21 2014	1395847041	0	326	327	326
Wed Mar 26 18:17:21 2014	1395847041	0	327	327	326
Wed Mar 26 18:17:20 2014	1395847040	0	327	327	327
Wed Mar 26 18:17:21 2014	1395847041	0	328	328	325
Wed Mar 26 18:17:20 2014	1395847040	0	328	328	328
Wed Mar 26 18:17:20 2014	1395847040	0	328	328	327
Wed Mar 26 18:17:21 2014	1395847041	0	328	328	328
Wed Mar 26 18:17:21 2014	1395847041	0	328	328	325
Wed Mar 26 18:17:19 2014	1395847039	0	329	329	328
Wed Mar 26 18:17:22 2014	1395847042	0	329	329	328
Wed Mar 26 18:17:21 2014	1395847041	0	329	329	328
Wed Mar 26 18:17:21 2014	1395847041	0	329	329	329
Wed Mar 26 18:17:21 2014	1395847041	0	329	329	328
Wed Mar 26 18:17:20 2014	1395847040	0	329	329	328
Wed Mar 26 18:17:20 2014	1395847040	0	330	330	329
Wed Mar 26 18:17:20 2014	1395847040	0	330	330	328
Wed Mar 26 18:17:21 2014	1395847041	0	330	330	322
Wed Mar 26 18:17:21 2014	1395847041	0	331	331	330
Wed Mar 26 18:17:20 2014	1395847040	0	331	331	330
Wed Mar 26 18:17:19 2014	1395847039	0	331	331	330
Wed Mar 26 18:17:19 2014	1395847039	0	331	331	329
Wed Mar 26 18:17:20 2014	1395847040	0	331	331	330
Wed Mar 26 18:17:22 2014	1395847042	0	331	331	328
Wed Mar 26 18:17:21 2014	1395847041	0	331	331	331
Wed Mar 26 18:17:20 2014	1395847040	0	331	331	331
Wed Mar 26 18:17:21 2014	1395847041	0	331	331	328
Wed Mar 26 18:17:19 2014	1395847039	0	332	332	331
Wed Mar 26 18:17:20 2014	1395847040	0	332	332	331
Wed Mar 26 18:17:19 2014	1395847039	0	332	332	329
Wed Mar 26 18:17:20 2014	1395847040	0	332	332	328
Wed Mar 26 18:17:21 2014	1395847041	0	332	332	331
Wed Mar 26 18:17:20 2014	1395847040	0	332	332	331
Wed Mar 26 18:17:21 2014	1395847041	0	332	333	332
Wed Mar 26 18:17:21 2014	1395847041	0	333	333	332
Wed Mar 26 18:17:21 2014	1395847041	0	333	333	333
Wed Mar 26 18:17:21 2014	1395847041	0	333	333	333
Wed Mar 26 18:17:20 2014	1395847040	0	334	334	331
Wed Mar 26 18:17:22 2014	1395847042	0	334	334	333
Wed Mar 26 18:17:20 2014	1395847040	0	334	334	329
Wed Mar 26 18:17:22 2014	1395847042	0	334	334	334
Wed Mar 26 18:17:21 2014	1395847041	0	336	336	333
Wed Mar 26 18:17:21 2014	1395847041	0	336	336	335
Wed Mar 26 18:17:21 2014	1395847041	0	336	336	333
Wed Mar 26 18:17:21 2014	1395847041	0	337	337	336
Wed Mar 26 18:17:20 2014	1395847040	0	337	337	336
Wed Mar 26 18:17:21 2014	1395847041	0	337	337	335
Wed Mar 26 18:17:21 2014	1395847041	0	338	338	337
Wed Mar 26 18:17:21 2014	1395847041	0	338	338	337
Wed Mar 26 18:17:20 2014	1395847040	0	338	338	337
Wed Mar 26 18:17:19 2014	1395847039	0	339	339	337
Wed Mar 26 18:17:20 2014	1395847040	0	339	339	339
Wed Mar 26 18:17:21 2014	1395847041	0	339	339	339
Wed Mar 26 18:17:22 2014	1395847042	0	340	340	339
Wed Mar 26 18:17:19 2014	1395847039	0	340	340	339
Wed Mar 26 18:17:22 2014	1395847042	0	340	340	340
Wed Mar 26 18:17:22 2014	1395847042	0	340	340	337
Wed Mar 26 18:17:20 2014	1395847040	0	341	341	340
Wed Mar 26 18:17:21 2014	1395847041	0	341	341	338
Wed Mar 26 18:17:19 2014	1395847039	0	341	341	340
Wed Mar 26 18:17:20 2014	1395847040	0	341	341	340
Wed Mar 26 18:17:20 2014	1395847040	0	341	341	341
Wed Mar 26 18:17:21 2014	1395847041	0	342	342	341
Wed Mar 26 18:17:20 2014	1395847040	0	342	342	339
Wed Mar 26 18:17:20 2014	1395847040	0	342	342	340
Wed Mar 26 18:17:20 2014	1395847040	0	342	342	340
Wed Mar 26 18:17:21 2014	1395847041	0	343	343	338
Wed Mar 26 18:17:19 2014	1395847039	0	343	343	337
Wed Mar 26 18:17:21 2014	1395847041	0	343	343	340
Wed Mar 26 18:17:21 2014	1395847041	0	343	343	342
Wed Mar 26 18:17:21 2014	1395847041	0	343	343	342
Wed Mar 26 18:17:21 2014	1395847041	0	343	343	343
Wed Mar 26 18:17:21 2014	1395847041	0	343	343	342
Wed Mar 26 18:17:21 2014	1395847041	0	345	345	342
Wed Mar 26 18:17:20 2014	1395847040	0	345	346	342
Wed Mar 26 18:17:21 2014	1395847041	0	346	346	346
Wed Mar 26 18:17:22 2014	1395847042	0	346	346	345
Wed Mar 26 18:17:22 2014	1395847042	0	346	346	341
Wed Mar 26 18:17:19 2014	1395847039	0	346	346	346
Wed Mar 26 18:17:21 2014	1395847041	0	346	346	346
Wed Mar 26 18:17:19 2014	1395847039	0	347	347	344
Wed Mar 26 18:17:21 2014	1395847041	0	347	347	346
Wed Mar 26 18:17:21 2014	1395847041	0	348	348	346
Wed Mar 26 18:17:20 2014	1395847040	0	348	348	347
Wed Mar 26 18:17:19 2014	1395847039	0	348	348	345
Wed Mar 26 18:17:22 2014	1395847042	0	348	348	345
Wed Mar 26 18:17:19 2014	1395847039	0	348	348	348
Wed Mar 26 18:17:20 2014	1395847040	0	348	348	348
Wed Mar 26 18:17:22 2014	1395847042	0	349	349	343
Wed Mar 26 18:17:21 2014	1395847041	0	349	349	348
Wed Mar 26 18:17:20 2014	1395847040	0	349	349	348
Wed Mar 26 18:17:19 2014	1395847039	0	349	349	348
Wed Mar 26 18:17:19 2014	1395847039	2	348	349	347
Wed Mar 26 18:17:21 2014	1395847041	0	350	350	349
Wed Mar 26 18:17:22 2014	1395847042	0	350	350	345
Wed Mar 26 18:17:20 2014	1395847040	0	350	350	349
Wed Mar 26 18:17:21 2014	1395847041	0	350	350	349
Wed Mar 26 18:17:20 2014	1395847040	0	350	350	345
Wed Mar 26 18:17:22 2014	1395847042	0	351	351	337
Wed Mar 26 18:17:20 2014	1395847040	0	351	351	346
Wed Mar 26 18:17:20 2014	1395847040	0	351	351	351
